holiday,temp,rain,snow,weather,date,Time,traffic_volume
No Holiday,289.23,0.0,0.0,Mist,03-07-2016,07:00:00,1166
No Holiday,291.48,0.0,0.0,Clouds,03-07-2016,08:00:00,1616
No Holiday,293.62,0.0,0.0,Clouds,03-07-2016,09:00:00,2271
No Holiday,295.28,0.0,0.0,Clouds,03-07-2016,10:00:00,2827
No Holiday,296.44,0.0,0.0,Clouds,03-07-2016,11:00:00,3166
No Holiday,297.09,0.0,0.0,Clouds,03-07-2016,12:00:00,3464
No Holiday,297.97,0.0,0.0,Clouds,03-07-2016,13:00:00,3415
No Holiday,298.81,0.0,0.0,Clouds,03-07-2016,14:00:00,3454
No Holiday,299.28,0.0,0.0,Clouds,03-07-2016,15:00:00,3295
No Holiday,299.32,0.0,0.0,Clouds,03-07-2016,16:00:00,3220
No Holiday,299.4,0.0,0.0,Clouds,03-07-2016,17:00:00,3225
No Holiday,299.07,0.0,0.0,Clouds,03-07-2016,18:00:00,3041
No Holiday,298.07,0.0,0.0,Clouds,03-07-2016,19:00:00,2718
No Holiday,297.13,0.0,0.0,Clear,03-07-2016,20:00:00,2563
No Holiday,295.04,0.0,0.0,Clear,03-07-2016,21:00:00,2513
No Holiday,292.98,0.0,0.0,Clouds,03-07-2016,22:00:00,2252
No Holiday,291.46,0.0,0.0,Clouds,03-07-2016,23:00:00,1985
Independence Day,289.95,0.0,0.0,Clear,04-07-2016,00:00:00,1115
No Holiday,289.7,0.0,0.0,Mist,04-07-2016,01:00:00,581
No Holiday,288.95,0.0,0.0,Clear,04-07-2016,02:00:00,436
No Holiday,288.74,0.0,0.0,Clear,04-07-2016,03:00:00,270
No Holiday,288.54,0.0,0.0,Clear,04-07-2016,04:00:00,304
No Holiday,287.6,0.0,0.0,Clouds,04-07-2016,05:00:00,660
No Holiday,287.49,0.0,0.0,Clouds,04-07-2016,06:00:00,825
No Holiday,289.56,0.0,0.0,Clouds,04-07-2016,07:00:00,798
No Holiday,292.34,0.0,0.0,Clouds,04-07-2016,08:00:00,1060
No Holiday,294.36,0.0,0.0,Clouds,04-07-2016,09:00:00,1582
No Holiday,295.32,0.0,0.0,Clouds,04-07-2016,10:00:00,1949
No Holiday,296.14,0.0,0.0,Clouds,04-07-2016,11:00:00,2657
No Holiday,296.77,0.0,0.0,Clouds,04-07-2016,12:00:00,2916
No Holiday,297.63,0.0,0.0,Clouds,04-07-2016,13:00:00,2881
No Holiday,297.76,0.0,0.0,Clouds,04-07-2016,14:00:00,3095
No Holiday,298.37,0.0,0.0,Clouds,04-07-2016,15:00:00,3252
No Holiday,298.66,0.0,0.0,Clouds,04-07-2016,16:00:00,3197
No Holiday,298.77,0.0,0.0,Clouds,04-07-2016,17:00:00,3044
No Holiday,298.49,0.0,0.0,Clouds,04-07-2016,18:00:00,2979
No Holiday,297.91,0.0,0.0,Clouds,04-07-2016,19:00:00,2886
No Holiday,297.32,0.0,0.0,Clouds,04-07-2016,20:00:00,2765
No Holiday,296.64,0.0,0.0,Clouds,04-07-2016,21:00:00,2471
No Holiday,295.49,0.0,0.0,Clouds,04-07-2016,22:00:00,2975
No Holiday,294.5,0.0,0.0,Clouds,04-07-2016,23:00:00,1980
No Holiday,293.16,0.0,0.0,Clouds,05-07-2016,00:00:00,1038
No Holiday,292.68,0.0,0.0,Clear,05-07-2016,01:00:00,497
No Holiday,292.67,0.0,0.0,Clouds,05-07-2016,02:00:00,331
No Holiday,293.09,0.0,0.0,Clouds,05-07-2016,03:00:00,319
No Holiday,292.86,0.0,0.0,Drizzle,05-07-2016,04:00:00,729
No Holiday,292.7,0.0,0.0,Rain,05-07-2016,05:00:00,2468
No Holiday,293.05,0.0,0.0,Rain,05-07-2016,06:00:00,4739
No Holiday,293.59,0.0,0.0,Rain,05-07-2016,07:00:00,5115
No Holiday,293.59,0.0,0.0,Mist,05-07-2016,07:00:00,5115
No Holiday,294.45,0.0,0.0,Haze,05-07-2016,08:00:00,4441
No Holiday,294.45,0.0,0.0,Rain,05-07-2016,08:00:00,4441
No Holiday,295.77,0.0,0.0,Clouds,05-07-2016,09:00:00,4023
No Holiday,297.81,0.0,0.0,Clouds,05-07-2016,10:00:00,3465
No Holiday,299.13,0.0,0.0,Rain,05-07-2016,11:00:00,3720
No Holiday,300.78,0.0,0.0,Clouds,05-07-2016,12:00:00,4318
No Holiday,301.75,0.0,0.0,Rain,05-07-2016,13:00:00,4200
No Holiday,303.5,0.0,0.0,Clouds,05-07-2016,14:00:00,4346
No Holiday,303.81,0.0,0.0,Rain,05-07-2016,15:00:00,4784
No Holiday,302.99,0.0,0.0,Rain,05-07-2016,16:00:00,5494
No Holiday,300.79,0.0,0.0,Rain,05-07-2016,17:00:00,5577
No Holiday,300.79,0.0,0.0,Thunderstorm,05-07-2016,17:00:00,5577
No Holiday,297.44,0.0,0.0,Thunderstorm,05-07-2016,18:00:00,3177
No Holiday,297.44,0.0,0.0,Mist,05-07-2016,18:00:00,3177
No Holiday,297.44,0.0,0.0,Rain,05-07-2016,18:00:00,3177
No Holiday,294.91,7.62,0.0,Rain,05-07-2016,19:00:00,2821
No Holiday,294.91,7.62,0.0,Thunderstorm,05-07-2016,19:00:00,2821
No Holiday,294.91,7.62,0.0,Mist,05-07-2016,19:00:00,2821
No Holiday,293.53,6.35,0.0,Rain,05-07-2016,20:00:00,1975
No Holiday,293.53,6.35,0.0,Thunderstorm,05-07-2016,20:00:00,1975
No Holiday,293.53,6.35,0.0,Mist,05-07-2016,20:00:00,1975
No Holiday,292.84,1.78,0.0,Rain,05-07-2016,21:00:00,1752
No Holiday,292.84,1.78,0.0,Thunderstorm,05-07-2016,21:00:00,1752
No Holiday,292.84,1.78,0.0,Mist,05-07-2016,21:00:00,1752
No Holiday,292.65,0.0,0.0,Rain,05-07-2016,22:00:00,2459
No Holiday,292.08,0.0,0.0,Clear,05-07-2016,23:00:00,2091
No Holiday,291.88,0.0,0.0,Clouds,06-07-2016,00:00:00,700
No Holiday,291.3,0.0,0.0,Clouds,06-07-2016,01:00:00,358
No Holiday,290.77,0.0,0.0,Mist,06-07-2016,02:00:00,288
No Holiday,290.53,0.0,0.0,Mist,06-07-2016,03:00:00,341
No Holiday,290.6,0.0,0.0,Mist,06-07-2016,04:00:00,816
No Holiday,290.6,0.0,0.0,Fog,06-07-2016,04:00:00,816
No Holiday,290.86,0.0,0.0,Mist,06-07-2016,05:00:00,2789
No Holiday,290.51,0.0,0.0,Fog,06-07-2016,06:00:00,5182
No Holiday,290.51,0.0,0.0,Mist,06-07-2016,06:00:00,5182
No Holiday,291.25,0.0,0.0,Fog,06-07-2016,07:00:00,5951
No Holiday,291.25,0.0,0.0,Mist,06-07-2016,07:00:00,5951
No Holiday,292.5,0.0,0.0,Mist,06-07-2016,08:00:00,5135
No Holiday,292.5,0.0,0.0,Fog,06-07-2016,08:00:00,5135
No Holiday,294.71,0.0,0.0,Clouds,06-07-2016,09:00:00,4108
No Holiday,296.07,0.0,0.0,Clouds,06-07-2016,10:00:00,3872
No Holiday,298.07,0.0,0.0,Clouds,06-07-2016,11:00:00,4116
No Holiday,299.37,0.0,0.0,Clouds,06-07-2016,12:00:00,4180
No Holiday,300.76,0.0,0.0,Clouds,06-07-2016,13:00:00,4277
No Holiday,301.17,0.0,0.0,Clouds,06-07-2016,14:00:00,4455
No Holiday,302.22,0.0,0.0,Clouds,06-07-2016,15:00:00,4723
No Holiday,302.47,0.0,0.0,Clouds,06-07-2016,16:00:00,5555
No Holiday,302.53,0.0,0.0,Clouds,06-07-2016,17:00:00,5515
No Holiday,302.0,0.0,0.0,Clouds,06-07-2016,18:00:00,4181
No Holiday,301.4,0.0,0.0,Clouds,06-07-2016,19:00:00,3217
No Holiday,300.46,0.0,0.0,Clouds,06-07-2016,20:00:00,2804
No Holiday,297.22,0.0,0.0,Clouds,06-07-2016,21:00:00,2776
No Holiday,295.65,0.0,0.0,Clouds,06-07-2016,22:00:00,3222
No Holiday,293.91,0.0,0.0,Clear,06-07-2016,23:00:00,2355
No Holiday,292.79,0.0,0.0,Clear,07-07-2016,00:00:00,779
No Holiday,293.05,0.0,0.0,Clouds,07-07-2016,01:00:00,392
No Holiday,293.16,0.0,0.0,Rain,07-07-2016,02:00:00,411
No Holiday,292.42,0.0,0.0,Rain,07-07-2016,03:00:00,335
No Holiday,292.85,1.02,0.0,Rain,07-07-2016,04:00:00,843
No Holiday,292.85,1.02,0.0,Thunderstorm,07-07-2016,04:00:00,843
No Holiday,292.65,1.27,0.0,Rain,07-07-2016,05:00:00,2649
No Holiday,292.65,1.27,0.0,Mist,07-07-2016,05:00:00,2649
No Holiday,292.65,1.27,0.0,Thunderstorm,07-07-2016,05:00:00,2649
No Holiday,292.7,0.0,0.0,Rain,07-07-2016,06:00:00,5185
No Holiday,292.73,0.0,0.0,Clouds,07-07-2016,07:00:00,5849
No Holiday,293.45,0.0,0.0,Clouds,07-07-2016,08:00:00,5245
No Holiday,294.2,0.0,0.0,Clouds,07-07-2016,09:00:00,4557
No Holiday,295.31,0.0,0.0,Clouds,07-07-2016,10:00:00,4163
No Holiday,297.49,0.0,0.0,Clouds,07-07-2016,11:00:00,4350
No Holiday,298.45,0.0,0.0,Clouds,07-07-2016,12:00:00,4458
No Holiday,299.48,0.0,0.0,Clouds,07-07-2016,13:00:00,4596
No Holiday,300.1,0.0,0.0,Clouds,07-07-2016,14:00:00,4924
No Holiday,300.11,0.0,0.0,Clear,07-07-2016,15:00:00,4983
No Holiday,299.83,0.0,0.0,Clouds,07-07-2016,16:00:00,6080
No Holiday,299.2,0.0,0.0,Clouds,07-07-2016,17:00:00,5974
No Holiday,298.03,0.25,0.0,Rain,07-07-2016,18:00:00,4183
No Holiday,298.03,0.25,0.0,Thunderstorm,07-07-2016,18:00:00,4183
No Holiday,296.43,0.51,0.0,Rain,07-07-2016,19:00:00,3109
No Holiday,295.79,0.0,0.0,Clouds,07-07-2016,20:00:00,2597
No Holiday,294.74,0.0,0.0,Thunderstorm,07-07-2016,21:00:00,2431
No Holiday,294.02,0.0,0.0,Thunderstorm,07-07-2016,22:00:00,1906
No Holiday,293.8,0.0,0.0,Rain,07-07-2016,23:00:00,1242
No Holiday,293.45,0.0,0.0,Thunderstorm,08-07-2016,00:00:00,680
No Holiday,293.07,0.0,0.0,Clouds,08-07-2016,01:00:00,413
No Holiday,292.35,0.0,0.0,Clouds,08-07-2016,02:00:00,305
No Holiday,292.1,0.0,0.0,Clouds,08-07-2016,03:00:00,348
No Holiday,291.46,0.0,0.0,Clouds,08-07-2016,04:00:00,820
No Holiday,291.16,0.0,0.0,Rain,08-07-2016,05:00:00,2695
No Holiday,291.09,0.25,0.0,Rain,08-07-2016,06:00:00,4519
No Holiday,291.47,0.0,0.0,Clouds,08-07-2016,07:00:00,5551
No Holiday,292.46,0.0,0.0,Clouds,08-07-2016,08:00:00,4956
No Holiday,293.28,0.0,0.0,Clouds,08-07-2016,09:00:00,4451
No Holiday,293.24,0.0,0.0,Clouds,08-07-2016,10:00:00,4408
No Holiday,293.78,0.0,0.0,Clouds,08-07-2016,11:00:00,4637
No Holiday,294.35,0.0,0.0,Clouds,08-07-2016,12:00:00,4619
No Holiday,295.42,0.0,0.0,Clouds,08-07-2016,13:00:00,4593
No Holiday,296.18,0.51,0.0,Rain,08-07-2016,14:00:00,4736
No Holiday,297.23,0.0,0.0,Clouds,08-07-2016,15:00:00,5096
No Holiday,298.0,0.0,0.0,Clouds,08-07-2016,16:00:00,5628
No Holiday,298.4,0.0,0.0,Clouds,08-07-2016,17:00:00,4855
No Holiday,298.43,0.0,0.0,Clouds,08-07-2016,18:00:00,4057
No Holiday,298.15,0.0,0.0,Clouds,08-07-2016,19:00:00,3204
No Holiday,297.06,0.0,0.0,Clouds,08-07-2016,20:00:00,2618
No Holiday,295.63,0.0,0.0,Clouds,08-07-2016,21:00:00,2664
No Holiday,293.96,0.0,0.0,Clouds,08-07-2016,22:00:00,2367
No Holiday,292.39,0.0,0.0,Clouds,08-07-2016,23:00:00,1856
No Holiday,291.24,0.0,0.0,Clear,09-07-2016,00:00:00,1376
No Holiday,290.12,0.0,0.0,Clear,09-07-2016,01:00:00,1070
No Holiday,289.5,0.0,0.0,Fog,09-07-2016,02:00:00,678
No Holiday,289.5,0.0,0.0,Mist,09-07-2016,02:00:00,678
No Holiday,288.78,0.0,0.0,Mist,09-07-2016,03:00:00,508
No Holiday,288.78,0.0,0.0,Fog,09-07-2016,03:00:00,508
No Holiday,288.36,0.0,0.0,Mist,09-07-2016,04:00:00,541
No Holiday,288.36,0.0,0.0,Fog,09-07-2016,04:00:00,541
No Holiday,287.83,0.0,0.0,Mist,09-07-2016,05:00:00,976
No Holiday,287.83,0.0,0.0,Fog,09-07-2016,05:00:00,976
No Holiday,287.45,0.0,0.0,Mist,09-07-2016,06:00:00,1474
No Holiday,287.45,0.0,0.0,Fog,09-07-2016,06:00:00,1474
No Holiday,289.78,0.0,0.0,Mist,09-07-2016,07:00:00,1887
No Holiday,291.6,0.0,0.0,Clear,09-07-2016,08:00:00,2394
No Holiday,293.77,0.0,0.0,Clear,09-07-2016,09:00:00,3045
No Holiday,295.39,0.0,0.0,Clear,09-07-2016,10:00:00,3333
No Holiday,297.09,0.0,0.0,Clear,09-07-2016,11:00:00,3675
No Holiday,297.86,0.0,0.0,Clear,09-07-2016,12:00:00,3837
No Holiday,299.0,0.0,0.0,Clouds,09-07-2016,13:00:00,3792
No Holiday,299.73,0.0,0.0,Clouds,09-07-2016,14:00:00,3905
No Holiday,300.17,0.0,0.0,Clouds,09-07-2016,15:00:00,4142
No Holiday,300.38,0.0,0.0,Clouds,09-07-2016,16:00:00,3837
No Holiday,300.45,0.0,0.0,Clouds,09-07-2016,17:00:00,3827
No Holiday,300.1,0.0,0.0,Clouds,09-07-2016,18:00:00,3412
No Holiday,299.31,0.0,0.0,Clear,09-07-2016,19:00:00,2903
No Holiday,298.19,0.0,0.0,Clouds,09-07-2016,20:00:00,97
No Holiday,296.15,0.0,0.0,Clear,09-07-2016,21:00:00,10
No Holiday,295.16,0.0,0.0,Clear,09-07-2016,22:00:00,11
No Holiday,294.63,0.0,0.0,Clouds,09-07-2016,23:00:00,1
No Holiday,294.08,0.0,0.0,Clouds,10-07-2016,00:00:00,1376
No Holiday,294.52,0.0,0.0,Clouds,10-07-2016,01:00:00,1070
No Holiday,294.4,0.0,0.0,Clouds,10-07-2016,02:00:00,678
No Holiday,294.39,0.0,0.0,Rain,10-07-2016,03:00:00,508
No Holiday,294.36,0.0,0.0,Thunderstorm,10-07-2016,04:00:00,541
No Holiday,294.36,0.0,0.0,Rain,10-07-2016,04:00:00,541
No Holiday,293.07,6.48,0.0,Rain,10-07-2016,05:00:00,980
No Holiday,293.07,6.48,0.0,Thunderstorm,10-07-2016,05:00:00,980
No Holiday,291.79,5.46,0.0,Rain,10-07-2016,06:00:00,1481
No Holiday,291.79,5.46,0.0,Thunderstorm,10-07-2016,06:00:00,1481
No Holiday,291.79,5.46,0.0,Mist,10-07-2016,06:00:00,1481
No Holiday,291.53,2.67,0.0,Rain,10-07-2016,07:00:00,1897
No Holiday,291.53,2.67,0.0,Mist,10-07-2016,07:00:00,1897
No Holiday,291.53,2.67,0.0,Thunderstorm,10-07-2016,07:00:00,1897
No Holiday,291.74,0.51,0.0,Rain,10-07-2016,08:00:00,2407
No Holiday,291.74,0.51,0.0,Thunderstorm,10-07-2016,08:00:00,2407
No Holiday,292.11,0.25,0.0,Rain,10-07-2016,09:00:00,3062
No Holiday,292.11,0.25,0.0,Mist,10-07-2016,09:00:00,3062
No Holiday,293.61,0.0,0.0,Clouds,10-07-2016,10:00:00,3351
No Holiday,295.92,0.0,0.0,Clouds,10-07-2016,11:00:00,3695
No Holiday,296.72,0.0,0.0,Clouds,10-07-2016,12:00:00,3858
No Holiday,297.67,0.0,0.0,Clouds,10-07-2016,13:00:00,3903
No Holiday,298.88,0.0,0.0,Clouds,10-07-2016,14:00:00,3840
No Holiday,299.3,0.0,0.0,Clouds,10-07-2016,15:00:00,3777
No Holiday,299.53,0.0,0.0,Clouds,10-07-2016,16:00:00,3869
No Holiday,299.97,0.0,0.0,Clouds,10-07-2016,17:00:00,4093
No Holiday,299.86,0.0,0.0,Clouds,10-07-2016,18:00:00,3736
No Holiday,299.02,0.0,0.0,Clouds,10-07-2016,19:00:00,3240
No Holiday,298.27,0.25,0.0,Rain,10-07-2016,20:00:00,2603
No Holiday,298.27,0.25,0.0,Thunderstorm,10-07-2016,20:00:00,2603
No Holiday,296.88,0.0,0.0,Clear,10-07-2016,21:00:00,2322
No Holiday,296.44,0.0,0.0,Clouds,10-07-2016,22:00:00,1721
No Holiday,296.26,0.0,0.0,Clouds,10-07-2016,23:00:00,1154
No Holiday,296.22,0.0,0.0,Clouds,11-07-2016,00:00:00,621
No Holiday,295.8,0.0,0.0,Clouds,11-07-2016,01:00:00,376
No Holiday,295.62,0.0,0.0,Clouds,11-07-2016,02:00:00,291
No Holiday,295.24,0.0,0.0,Clouds,11-07-2016,03:00:00,342
No Holiday,295.4,0.0,0.0,Clouds,11-07-2016,04:00:00,848
No Holiday,295.37,0.0,0.0,Clouds,11-07-2016,05:00:00,2780
No Holiday,295.05,0.0,0.0,Rain,11-07-2016,06:00:00,5211
No Holiday,294.99,0.0,0.0,Rain,11-07-2016,07:00:00,5803
No Holiday,294.83,0.0,0.0,Rain,11-07-2016,08:00:00,5157
No Holiday,294.79,0.0,0.0,Clouds,11-07-2016,09:00:00,4016
No Holiday,295.13,0.0,0.0,Thunderstorm,11-07-2016,10:00:00,3891
No Holiday,296.45,0.0,0.0,Thunderstorm,11-07-2016,11:00:00,3998
No Holiday,297.73,0.0,0.0,Rain,11-07-2016,12:00:00,4273
No Holiday,299.15,0.0,0.0,Thunderstorm,11-07-2016,13:00:00,4475
No Holiday,300.18,0.0,0.0,Clouds,11-07-2016,14:00:00,4456
No Holiday,300.81,0.0,0.0,Thunderstorm,11-07-2016,15:00:00,4858
No Holiday,301.48,0.0,0.0,Thunderstorm,11-07-2016,16:00:00,5934
No Holiday,302.11,9831.3,0.0,Rain,11-07-2016,17:00:00,5535
No Holiday,302.54,0.0,0.0,Thunderstorm,11-07-2016,18:00:00,3900
No Holiday,302.39,0.0,0.0,Clouds,11-07-2016,19:00:00,2856
No Holiday,302.45,0.0,0.0,Thunderstorm,11-07-2016,20:00:00,2506
No Holiday,301.7,0.0,0.0,Thunderstorm,11-07-2016,21:00:00,2062
No Holiday,300.35,0.51,0.0,Rain,11-07-2016,22:00:00,1544
No Holiday,299.61,0.0,0.0,Thunderstorm,11-07-2016,23:00:00,995
No Holiday,299.61,0.0,0.0,Rain,11-07-2016,23:00:00,995
No Holiday,298.88,0.0,0.0,Rain,12-07-2016,00:00:00,589
No Holiday,298.88,0.0,0.0,Thunderstorm,12-07-2016,00:00:00,589
No Holiday,296.36,2.1,0.0,Rain,12-07-2016,01:00:00,379
No Holiday,296.36,2.1,0.0,Thunderstorm,12-07-2016,01:00:00,379
No Holiday,295.15,0.0,0.0,Rain,12-07-2016,02:00:00,249
No Holiday,294.81,0.0,0.0,Clouds,12-07-2016,03:00:00,312
No Holiday,294.5,0.0,0.0,Clouds,12-07-2016,04:00:00,859
No Holiday,294.55,0.0,0.0,Mist,12-07-2016,05:00:00,2790
No Holiday,294.42,0.0,0.0,Clouds,12-07-2016,06:00:00,5344
No Holiday,293.82,0.0,0.0,Clouds,12-07-2016,07:00:00,6106
No Holiday,294.27,0.0,0.0,Clouds,12-07-2016,08:00:00,5591
No Holiday,296.43,0.0,0.0,Clouds,12-07-2016,10:00:00,4154
No Holiday,296.53,0.0,0.0,Clouds,12-07-2016,10:00:00,4154
No Holiday,298.15,0.0,0.0,Clouds,12-07-2016,11:00:00,4392
No Holiday,299.05,0.0,0.0,Clouds,12-07-2016,12:00:00,4430
No Holiday,301.01,0.0,0.0,Clear,12-07-2016,14:00:00,4868
No Holiday,300.97,0.0,0.0,Clear,12-07-2016,14:00:00,4868
No Holiday,301.68,0.0,0.0,Clouds,12-07-2016,15:00:00,5345
No Holiday,301.62,0.0,0.0,Clear,12-07-2016,16:00:00,5750
No Holiday,301.38,0.0,0.0,Clear,12-07-2016,18:00:00,4051
No Holiday,301.48,0.0,0.0,Clear,12-07-2016,18:00:00,4051
No Holiday,300.78,0.0,0.0,Clear,12-07-2016,19:00:00,3066
No Holiday,299.52,0.0,0.0,Clear,12-07-2016,20:00:00,2764
No Holiday,297.89,0.0,0.0,Clear,12-07-2016,21:00:00,2802
No Holiday,296.43,0.0,0.0,Clear,12-07-2016,22:00:00,2147
No Holiday,295.7,0.0,0.0,Clear,12-07-2016,23:00:00,1208
No Holiday,295.34,0.0,0.0,Clear,13-07-2016,00:00:00,610
No Holiday,295.2,0.0,0.0,Clear,13-07-2016,01:00:00,383
No Holiday,295.09,0.0,0.0,Clear,13-07-2016,02:00:00,271
No Holiday,295.09,0.0,0.0,Clear,13-07-2016,03:00:00,357
No Holiday,294.71,0.0,0.0,Clear,13-07-2016,04:00:00,855
No Holiday,294.2,0.0,0.0,Clear,13-07-2016,05:00:00,2869
No Holiday,294.25,0.0,0.0,Clouds,13-07-2016,06:00:00,5402
No Holiday,294.99,0.0,0.0,Clouds,13-07-2016,07:00:00,6025
No Holiday,295.83,0.0,0.0,Clouds,13-07-2016,08:00:00,5598
No Holiday,296.6,0.0,0.0,Clouds,13-07-2016,10:00:00,4075
No Holiday,296.95,0.0,0.0,Clouds,13-07-2016,10:00:00,4075
No Holiday,298.17,0.0,0.0,Clear,13-07-2016,11:00:00,4449
No Holiday,299.8,0.0,0.0,Clear,13-07-2016,12:00:00,4858
No Holiday,301.11,0.0,0.0,Clear,13-07-2016,14:00:00,4802
No Holiday,300.73,0.0,0.0,Clear,13-07-2016,14:00:00,4802
No Holiday,301.01,0.0,0.0,Clouds,13-07-2016,15:00:00,5137
No Holiday,300.78,0.0,0.0,Clouds,13-07-2016,16:00:00,5870
No Holiday,300.18,0.0,0.0,Clouds,13-07-2016,18:00:00,4191
No Holiday,300.14,0.0,0.0,Clouds,13-07-2016,18:00:00,4191
No Holiday,299.58,0.0,0.0,Clouds,13-07-2016,19:00:00,3039
No Holiday,299.06,0.0,0.0,Clear,13-07-2016,20:00:00,2703
No Holiday,298.02,0.0,0.0,Clear,13-07-2016,21:00:00,2935
No Holiday,295.78,0.0,0.0,Clear,13-07-2016,22:00:00,2231
No Holiday,295.78,0.0,0.0,Clear,13-07-2016,23:00:00,1209
No Holiday,293.171,0.0,0.0,Clear,14-07-2016,00:00:00,628
No Holiday,293.171,0.0,0.0,Clear,14-07-2016,01:00:00,394
No Holiday,293.171,0.0,0.0,Clear,14-07-2016,02:00:00,282
No Holiday,291.806,0.0,0.0,Clouds,14-07-2016,03:00:00,346
No Holiday,291.806,0.0,0.0,Clouds,14-07-2016,04:00:00,834
No Holiday,291.806,0.0,0.0,Clouds,14-07-2016,05:00:00,2859
No Holiday,291.952,0.0,0.0,Clouds,14-07-2016,06:00:00,5394
No Holiday,291.952,0.0,0.0,Clouds,14-07-2016,07:00:00,6131
No Holiday,291.952,0.0,0.0,Clouds,14-07-2016,08:00:00,5620
No Holiday,293.318,0.0,0.0,Clouds,14-07-2016,09:00:00,4702
No Holiday,293.318,0.0,0.0,Clouds,14-07-2016,10:00:00,4134
No Holiday,293.318,0.0,0.0,Clouds,14-07-2016,11:00:00,4394
No Holiday,294.035,0.0,0.0,Clouds,14-07-2016,12:00:00,4738
No Holiday,294.035,0.0,0.0,Clouds,14-07-2016,13:00:00,4687
No Holiday,294.035,0.0,0.0,Clouds,14-07-2016,14:00:00,4895
No Holiday,295.254,0.0,0.0,Clouds,14-07-2016,15:00:00,5405
No Holiday,295.254,0.0,0.0,Clouds,14-07-2016,16:00:00,5854
No Holiday,295.254,0.0,0.0,Clouds,14-07-2016,17:00:00,5568
No Holiday,293.734,0.0,0.0,Clouds,14-07-2016,18:00:00,4279
No Holiday,293.734,0.0,0.0,Clouds,14-07-2016,19:00:00,3191
No Holiday,293.734,0.0,0.0,Clouds,14-07-2016,20:00:00,2825
No Holiday,291.619,0.0,0.0,Clouds,14-07-2016,21:00:00,2931
No Holiday,291.619,0.0,0.0,Clouds,14-07-2016,22:00:00,2140
No Holiday,291.619,0.0,0.0,Clouds,14-07-2016,23:00:00,1215
No Holiday,289.69,0.0,0.0,Rain,15-07-2016,00:00:00,691
No Holiday,289.69,0.0,0.0,Rain,15-07-2016,01:00:00,436
No Holiday,289.69,0.0,0.0,Rain,15-07-2016,02:00:00,316
No Holiday,288.349,0.0,0.0,Rain,15-07-2016,03:00:00,371
No Holiday,288.349,0.0,0.0,Rain,15-07-2016,04:00:00,773
No Holiday,288.349,0.0,0.0,Rain,15-07-2016,05:00:00,2692
No Holiday,288.494,0.0,0.0,Clouds,15-07-2016,06:00:00,4949
No Holiday,288.494,0.0,0.0,Clouds,15-07-2016,07:00:00,5812
No Holiday,288.494,0.0,0.0,Clouds,15-07-2016,08:00:00,4889
No Holiday,289.872,0.0,0.0,Clouds,15-07-2016,09:00:00,4759
No Holiday,289.872,0.0,0.0,Clouds,15-07-2016,10:00:00,4524
No Holiday,289.872,0.0,0.0,Clouds,15-07-2016,11:00:00,4908
No Holiday,291.245,0.0,0.0,Rain,15-07-2016,12:00:00,4924
No Holiday,291.245,0.0,0.0,Rain,15-07-2016,13:00:00,4757
No Holiday,291.245,0.0,0.0,Rain,15-07-2016,14:00:00,5099
No Holiday,294.232,0.0,0.0,Clouds,15-07-2016,15:00:00,4954
No Holiday,294.232,0.0,0.0,Clouds,15-07-2016,16:00:00,5390
No Holiday,294.232,0.0,0.0,Clouds,15-07-2016,17:00:00,5107
No Holiday,293.931,0.0,0.0,Clear,15-07-2016,18:00:00,3983
No Holiday,293.931,0.0,0.0,Clear,15-07-2016,19:00:00,3471
No Holiday,293.931,0.0,0.0,Clear,15-07-2016,20:00:00,2935
No Holiday,289.07,0.0,0.0,Clear,15-07-2016,21:00:00,2996
No Holiday,289.07,0.0,0.0,Clear,15-07-2016,22:00:00,2934
No Holiday,289.07,0.0,0.0,Clear,15-07-2016,23:00:00,1823
No Holiday,286.055,0.0,0.0,Clear,16-07-2016,00:00:00,1564
No Holiday,286.055,0.0,0.0,Clear,16-07-2016,01:00:00,804
No Holiday,286.055,0.0,0.0,Clear,16-07-2016,02:00:00,595
No Holiday,285.137,0.0,0.0,Clear,16-07-2016,03:00:00,455
No Holiday,285.137,0.0,0.0,Clear,16-07-2016,04:00:00,426
No Holiday,285.137,0.0,0.0,Clear,16-07-2016,05:00:00,789
No Holiday,286.532,0.0,0.0,Clear,16-07-2016,06:00:00,1295
No Holiday,286.532,0.0,0.0,Clear,16-07-2016,07:00:00,1879
No Holiday,286.532,0.0,0.0,Clear,16-07-2016,08:00:00,2606
No Holiday,294.478,0.0,0.0,Clear,16-07-2016,09:00:00,3436
No Holiday,294.478,0.0,0.0,Clear,16-07-2016,10:00:00,3707
No Holiday,294.478,0.0,0.0,Clear,16-07-2016,11:00:00,3947
No Holiday,296.864,0.0,0.0,Clouds,16-07-2016,12:00:00,4457
No Holiday,296.864,0.0,0.0,Clouds,16-07-2016,13:00:00,4096
No Holiday,296.864,0.0,0.0,Clouds,16-07-2016,14:00:00,4264
No Holiday,298.167,0.0,0.0,Clouds,16-07-2016,15:00:00,4388
No Holiday,298.167,0.0,0.0,Clouds,16-07-2016,16:00:00,4175
No Holiday,298.167,0.0,0.0,Clouds,16-07-2016,17:00:00,4100
No Holiday,296.494,0.0,0.0,Clouds,16-07-2016,18:00:00,3866
No Holiday,296.494,0.0,0.0,Clouds,16-07-2016,19:00:00,3435
No Holiday,296.494,0.0,0.0,Clouds,16-07-2016,20:00:00,3144
